Date and time,Power (kW),Wind speed (m/s),Ambient temperature (converter) (°C),Hour,Day,DayYear,Month,Season
2024-03-12 01:00:00,-2.3196191679724842,2.686782656113307,7.236722257402208,1,12,72,3,1
2024-03-12 02:00:00,53.26924290792397,3.9352060737463703,7.173107267010714,2,12,72,3,1
2024-03-12 03:00:00,213.06894318796213,5.179051623344422,6.981055547396342,3,12,72,3,1
2024-03-12 04:00:00,284.47746426754077,5.663466959246273,6.607132178449083,4,12,72,3,1
2024-03-12 05:00:00,199.54494892968074,5.296297121842702,6.478555559582181,5,12,72,3,1
2024-03-12 06:00:00,492.9991133287219,6.563464862843583,6.330921450172804,6,12,72,3,1
2024-03-12 07:00:00,768.5940375287872,7.584866449056458,6.300572786915804,7,12,72,3,1
2024-03-12 08:00:00,840.6370480007597,7.904967160224915,6.756888886027866,8,12,72,3,1
2024-03-12 09:00:00,825.4165119764542,7.983243658277724,7.438500003284878,9,12,72,3,1
2024-03-12 10:00:00,953.2288509839527,8.49694291988095,8.334727967324385,10,12,72,3,1
2024-03-12 11:00:00,1049.830491405502,8.678940303426135,9.093218370890709,11,12,72,3,1
2024-03-12 12:00:00,1485.2632199845016,10.090001820677543,8.717157127446143,12,12,72,3,1
2024-03-12 13:00:00,1228.7506011284731,9.290509664217632,8.54800003051758,13,12,72,3,1
2024-03-12 14:00:00,547.8377324930829,6.914288119082249,9.21303255943503,14,12,72,3,1
2024-03-12 15:00:00,323.3050303519641,5.8430546169810835,9.540222232606677,15,12,72,3,1
2024-03-12 16:00:00,162.3631427227492,4.925395445229907,9.832191556331296,16,12,72,3,1
2024-03-12 17:00:00,234.85964412133814,5.418476384727434,9.862101525821902,17,12,72,3,1
2024-03-12 18:00:00,361.1590466054281,6.043910105228424,9.70922220547994,18,12,72,3,1
2024-03-12 19:00:00,384.4635311614874,6.265976222063847,9.654237525910709,19,12,72,3,1
2024-03-12 20:00:00,583.6160404396791,6.85206627780907,9.838858235677082,20,12,72,3,1
2024-03-12 21:00:00,1004.2543974473747,8.530369651582507,9.860833325915866,21,12,72,3,1
2024-03-12 22:00:00,945.2983279758034,8.284831897289816,10.295681990554048,22,12,72,3,1
2024-03-12 23:00:00,1729.98602569931,11.197356856426518,10.402975085320604,23,12,72,3,1
2024-03-13 00:00:00,2008.0359714084225,13.678692752684672,11.455540219303291,0,13,73,3,1
2024-03-13 01:00:00,2039.2356263610163,15.404715789159141,12.480777763790552,1,13,73,3,1
2024-03-13 02:00:00,2040.3092232586528,15.93613244264975,12.978858245871532,2,13,73,3,1
2024-03-13 03:00:00,2038.0629744466169,16.102945836896637,13.423312251650051,3,13,73,3,1
2024-03-13 04:00:00,2054.18956913857,19.472668414316875,13.721226059961136,4,13,73,3,1
2024-03-13 05:00:00,2057.041967619098,21.133834318219478,14.301304611191437,5,13,73,3,1
2024-03-13 06:00:00,1827.9618923748883,21.973030479219226,14.742944412231447,6,13,73,3,1
2024-03-13 07:00:00,1922.9698151463951,20.940519453684487,14.568666635089452,7,13,73,3,1
2024-03-13 08:00:00,1934.7808478616048,18.316342923284946,14.834576621877735,8,13,73,3,1
2024-03-13 09:00:00,1840.246185589469,15.463662043184154,15.198149410043182,9,13,73,3,1
2024-03-13 10:00:00,1814.5266982833841,14.383725764958589,15.5088467337802,10,13,73,3,1
2024-03-13 11:00:00,1835.3538967304776,12.49095404624939,15.885833289888172,11,13,73,3,1
2024-03-13 12:00:00,1163.0160985644666,9.543947006459437,15.784854368597152,12,13,73,3,1
2024-03-13 13:00:00,357.68243662857014,6.359719986518224,15.642111077838473,13,13,73,3,1
2024-03-13 14:00:00,639.2842509560621,7.523105639086829,14.14738888316684,14,13,73,3,1
2024-03-13 15:00:00,1230.3943991077183,9.743444561921773,13.109130251617723,15,13,73,3,1
2024-03-13 16:00:00,811.7316107569438,8.203227654179393,12.98809768369828,16,13,73,3,1
2024-03-13 17:00:00,244.09941410826315,5.663199303561243,12.826657087136045,17,13,73,3,1
2024-03-13 18:00:00,242.1002098059198,5.654695850797997,11.753298868274323,18,13,73,3,1
2024-03-13 19:00:00,194.23821754661063,5.367928736915198,10.63241586595863,19,13,73,3,1
2024-03-13 20:00:00,240.96463927374953,5.483628111945259,9.581888914108276,20,13,73,3,1
2024-03-13 21:00:00,229.328534210523,5.214049113061693,8.906722219785053,21,13,73,3,1
2024-03-13 22:00:00,509.30630249023443,6.632038642565409,8.22566669093238,22,13,73,3,1
2024-03-13 23:00:00,817.5248654513891,7.807080332273723,7.650191582829559,23,13,73,3,1
2024-03-14 00:00:00,446.88106682612977,6.408999842163247,7.69915903513459,0,14,74,3,1
2024-03-14 01:00:00,332.8134353816007,5.957533777015876,7.890777787632412,1,14,74,3,1
2024-03-14 02:00:00,147.7309554304291,4.82586427476671,8.216490434102171,2,14,74,3,1
2024-03-14 03:00:00,406.8738830624869,6.202991737305433,8.575599630856422,3,14,74,3,1
2024-03-14 04:00:00,274.83671261204614,5.540104127989874,8.711166688601176,4,14,74,3,1
2024-03-14 05:00:00,52.64196559351353,3.828161951303482,8.795444480048285,5,14,74,3,1
2024-03-14 06:00:00,-1.5228887650370595,1.880346848434872,8.745222236315408,6,14,74,3,1
2024-03-14 07:00:00,-0.6781819371969025,2.9501015460080113,8.753118773182688,7,14,74,3,1
2024-03-14 08:00:00,-1.7941824774620023,2.491082225124498,8.710808520006493,8,14,74,3,1
2024-03-14 09:00:00,-1.2458658879212468,2.9247886504112985,8.485653246262064,9,14,74,3,1
2024-03-14 10:00:00,31.688811541916625,3.7960315718162105,8.236915718422082,10,14,74,3,1
2024-03-14 11:00:00,80.38111973901593,4.333505434989929,8.327833364804587,11,14,74,3,1
2024-03-14 12:00:00,195.81073955085546,5.395501418643528,8.78338889810774,12,14,74,3,1
2024-03-14 13:00:00,233.24011329126543,5.548127293385766,10.226049802677844,13,14,74,3,1
2024-03-14 14:00:00,371.32201871236174,6.319909967901149,11.220998069134707,14,14,74,3,1
2024-03-14 15:00:00,261.71846437461534,5.786639115015666,11.788388856252032,15,14,74,3,1
2024-03-14 16:00:00,381.7702050866022,6.32989285143856,11.83413025421201,16,14,74,3,1
2024-03-14 17:00:00,581.6574516927785,7.12570197917797,11.701166662993256,17,14,74,3,1
2024-03-14 18:00:00,512.839154256185,6.834194117652046,11.742888884014553,18,14,74,3,1
2024-03-14 19:00:00,753.8803023613826,7.857406169573466,11.792555548350013,19,14,74,3,1
2024-03-14 20:00:00,712.0721780056426,7.638906658225588,11.986555542416038,20,14,74,3,1
2024-03-14 21:00:00,858.9021198527022,8.165167154735988,12.084055515925087,21,14,74,3,1
2024-03-14 22:00:00,1284.9017938840448,9.535447458343945,11.815045933412865,22,14,74,3,1
2024-03-14 23:00:00,920.5774026559418,8.345171249086373,11.997032552514494,23,14,74,3,1
2024-03-15 00:00:00,784.0230732896596,7.914632158809238,11.970833326975505,0,15,75,3,1
2024-03-15 01:00:00,628.92060804579,7.44459915055169,12.102055544323388,1,15,75,3,1
2024-03-15 02:00:00,747.44728644477,7.869194158448113,11.953333317438762,2,15,75,3,1
2024-03-15 03:00:00,678.063413119846,7.409071143998039,11.55794441329108,3,15,75,3,1
2024-03-15 04:00:00,175.61920954654883,4.924909255847163,11.239463596307456,4,15,75,3,1
2024-03-15 05:00:00,68.98182330320276,4.178066503079001,11.092881250418008,5,15,75,3,1
2024-03-15 06:00:00,23.577183618012576,3.491354061894947,11.103944472206964,6,15,75,3,1
2024-03-15 07:00:00,-1.1847477525733485,1.9122423511498052,11.041454038656534,7,15,75,3,1
2024-03-15 08:00:00,40.565738563504496,3.832492222388585,10.222666648228962,8,15,75,3,1
2024-03-15 09:00:00,190.35258008956913,5.2460186187426245,9.69833330048455,9,15,75,3,1
2024-03-15 10:00:00,367.0690677727594,6.188639123704698,9.395444457795886,10,15,75,3,1
2024-03-15 11:00:00,1495.2089573160822,10.27307342131019,8.367151350043285,11,15,75,3,1
2024-03-15 12:00:00,1931.3932344984755,12.2876725215108,7.604528761987941,12,15,75,3,1
2024-03-15 13:00:00,1939.8607049560571,12.409810722139149,7.556444432470533,13,15,75,3,1
2024-03-15 14:00:00,1742.3729288058828,11.200537678930495,7.515333312882317,14,15,75,3,1
2024-03-15 15:00:00,979.3586006287329,8.397412625254344,7.995967459788266,15,15,75,3,1
2024-03-15 16:00:00,634.9655796761349,7.304032655292088,8.514333334498934,16,15,75,3,1
2024-03-15 17:00:00,569.671950378418,7.021191637780932,8.396333302391898,17,15,75,3,1
2024-03-15 18:00:00,405.0954094055878,6.229546650999808,8.167478928821755,18,15,75,3,1
2024-03-15 19:00:00,923.6348277554573,8.05391263511446,7.562944450908238,19,15,75,3,1
2024-03-15 20:00:00,1180.6046853976786,8.971369635081384,6.8811666456858305,20,15,75,3,1
2024-03-15 21:00:00,816.0234906631415,7.791234650082059,6.65603829288848,21,15,75,3,1
2024-03-15 22:00:00,463.08602846569494,6.501989627149371,6.495611121389601,22,15,75,3,1
2024-03-15 23:00:00,402.97005872673464,6.155767130057017,6.220833339161343,23,15,75,3,1
2024-03-16 00:00:00,273.06805315551173,5.504989247568722,6.028729888397159,0,16,76,3,1
2024-03-16 01:00:00,311.08042100627307,5.7192927891358565,5.821898461082428,1,16,76,3,1
2024-03-16 02:00:00,348.9288264958978,5.916650725023043,5.53686399917493,2,16,76,3,1
2024-03-16 03:00:00,107.29121327266634,4.4077713725210605,5.418781631056833,3,16,76,3,1
2024-03-16 04:00:00,1.1160714028889869,2.753874724573559,5.51244444264306,4,16,76,3,1
2024-03-16 05:00:00,-1.6418166254709163,1.1274732576558986,5.240777804586623,5,16,76,3,1
2024-03-16 06:00:00,-1.7456001320864178,1.2793762674017084,5.380111122396257,6,16,76,3,1
2024-03-16 07:00:00,-1.7676514616774188,1.3016825060141037,6.40340037990804,7,16,76,3,1
2024-03-16 08:00:00,-1.6755239909626831,0.882162481997576,8.219111108779908,8,16,76,3,1
2024-03-16 09:00:00,-1.936019155976195,2.4724158844363187,8.920758628425014,9,16,76,3,1
2024-03-16 10:00:00,40.50776917415361,3.9565038102134436,10.0204003819652,10,16,76,3,1
2024-03-16 11:00:00,185.06230981721737,5.318630630705092,10.713833306630452,11,16,76,3,1
2024-03-16 12:00:00,256.3789229777033,5.816116731267322,11.225680075605254,12,16,76,3,1
2024-03-16 13:00:00,328.68288565529724,6.1255156379275855,11.374777769512596,13,16,76,3,1
2024-03-16 14:00:00,324.1364943801033,5.974208125273387,10.862777789433801,14,16,76,3,1
2024-03-16 15:00:00,777.0736629386702,7.819844583679432,10.209461673941194,15,16,76,3,1
2024-03-16 16:00:00,1239.5613463642233,9.183132871978586,9.10420691223437,16,16,76,3,1
2024-03-16 17:00:00,1610.8461729904716,10.500112677680121,8.204555577172174,17,16,76,3,1
2024-03-16 18:00:00,1731.6075068354717,10.820598157319985,7.87409004244311,18,16,76,3,1
2024-03-16 19:00:00,1703.4149853772876,10.704397388363251,7.806793119331886,19,16,76,3,1
2024-03-16 20:00:00,1959.9605563693597,12.150372197892931,7.963055558204649,20,16,76,3,1
2024-03-16 21:00:00,1924.9561237250448,12.186902696821424,8.42183333767785,21,16,76,3,1
2024-03-16 22:00:00,1895.0754342873545,11.884423226231684,8.752302706817101,22,16,76,3,1
2024-03-16 23:00:00,1731.0808497169478,10.886907694074845,9.133032588100068,23,16,76,3,1
2024-03-17 00:00:00,1638.5979089355485,10.512544167306688,9.418166664971245,0,17,77,3,1
2024-03-17 01:00:00,987.8808867811888,8.320616816414727,9.993530640510764,1,17,77,3,1
2024-03-17 02:00:00,1019.6302134535053,8.446149921252811,10.096390800987624,2,17,77,3,1
2024-03-17 03:00:00,892.5098339235741,8.047613678508336,10.276444439358183,3,17,77,3,1
2024-03-17 04:00:00,537.4467303086789,6.891933155406937,10.481208816214084,4,17,77,3,1
2024-03-17 05:00:00,523.5531116570368,6.818560377647136,10.624492329162658,5,17,77,3,1
2024-03-17 06:00:00,236.11621167471586,5.564410673201769,10.965465503597624,6,17,77,3,1
2024-03-17 07:00:00,390.81072730196854,6.160530115763346,10.957444419860838,7,17,77,3,1
2024-03-17 08:00:00,192.63778366168347,5.289479874778982,11.333155168262932,8,17,77,3,1
2024-03-17 09:00:00,216.4235775496677,5.297617371849631,11.79825094000133,9,17,77,3,1
2024-03-17 10:00:00,156.85241950966733,4.943420615990957,12.883333337571887,10,17,77,3,1
2024-03-17 11:00:00,110.89468922905625,4.780200118223826,13.687499995761447,11,17,77,3,1
2024-03-17 12:00:00,121.88944084829757,4.855725138982138,14.432888879775998,12,17,77,3,1
2024-03-17 13:00:00,64.64164274967379,4.434985113874706,15.128584322363029,13,17,77,3,1
2024-03-17 14:00:00,152.33144281600983,4.983747133639276,15.397667092294478,14,17,77,3,1
2024-03-17 15:00:00,289.8815481223914,5.923908134566413,15.138944442537095,15,17,77,3,1
2024-03-17 16:00:00,414.6460534922282,6.45061262342665,15.628888867696128,16,17,77,3,1
2024-03-17 17:00:00,302.8705217022366,5.881423147756935,15.147055552800499,17,17,77,3,1
2024-03-17 18:00:00,435.90206858609383,6.612394634617699,14.103049811841885,18,17,77,3,1
2024-03-17 19:00:00,931.2190902031796,8.452954511551107,12.583666678534614,19,17,77,3,1
2024-03-17 20:00:00,525.6157966719004,6.836614651150174,12.201739436401716,20,17,77,3,1
2024-03-17 21:00:00,1166.6850566691555,9.03962080928101,11.39163024350601,21,17,77,3,1
2024-03-17 22:00:00,844.2768326904767,8.131068686890876,11.337268190347368,22,17,77,3,1
2024-03-17 23:00:00,890.2354604552991,8.103328235871034,11.243831393508618,23,17,77,3,1
2024-03-18 00:00:00,518.281537882487,6.713847731712678,11.575959772643458,0,18,78,3,1
2024-03-18 01:00:00,338.01563227912936,5.965586092134088,11.616672406909109,1,18,78,3,1
2024-03-18 02:00:00,197.27574810385707,5.200522453072428,11.468944471147324,2,18,78,3,1
2024-03-18 03:00:00,137.3028617841615,4.7204689108000855,11.254446361475976,3,18,78,3,1
2024-03-18 04:00:00,312.00361835181263,5.722013956577841,10.66279503807711,4,18,78,3,1
2024-03-18 05:00:00,337.3987514036711,6.105517946531947,10.07228159758323,5,18,78,3,1
2024-03-18 06:00:00,151.3714801144931,4.922799807786941,9.60555555767483,6,18,78,3,1
2024-03-18 07:00:00,324.3698410203723,5.948688615692987,10.012555553648205,7,18,78,3,1
2024-03-18 08:00:00,352.6820777087742,6.127809636063045,11.012444438934327,8,18,78,3,1
2024-03-18 09:00:00,369.7126313781739,6.344816161453496,12.63095014827918,9,18,78,3,1
2024-03-18 10:00:00,530.5820712566741,7.096422272660267,13.277967419679138,10,18,78,3,1
2024-03-18 11:00:00,690.6364951070152,7.8032386921922825,14.39574712555984,11,18,78,3,1
2024-03-18 12:00:00,852.945752745881,8.311365739732867,14.601909957388807,12,18,78,3,1
2024-03-18 13:00:00,987.6862721082902,8.654978159268698,14.789500013987226,13,18,78,3,1
2024-03-18 14:00:00,1520.6215098063162,10.738092170821297,15.015055547290379,14,18,78,3,1
2024-03-18 15:00:00,1799.7087073432092,11.767774199909633,15.45372220357259,15,18,78,3,1
2024-03-18 16:00:00,1871.7202686225064,12.303336882773944,14.889555547392685,16,18,78,3,1
2024-03-18 17:00:00,1982.6987238437487,13.69023807067067,14.177523010370834,17,18,78,3,1
2024-03-18 18:00:00,1985.870186807335,13.376158945989792,13.442210738887274,18,18,78,3,1
2024-03-18 19:00:00,2008.7729117838567,13.29340522448222,12.884222204420302,19,18,78,3,1
2024-03-18 20:00:00,2017.810272366464,13.173798903724698,12.596846747891657,20,18,78,3,1
2024-03-18 21:00:00,2050.24218519423,15.254310298495824,12.67088888168335,21,18,78,3,1
2024-03-18 22:00:00,2040.3106118435353,15.266605282889472,12.740388894610934,22,18,78,3,1
2024-03-18 23:00:00,2051.248323703344,15.144141287273829,12.834166652891373,23,18,78,3,1
2024-03-19 00:00:00,1974.623729657289,13.760234582579457,13.074850575384966,0,19,79,3,1
2024-03-19 01:00:00,1930.194171951705,12.581305215623642,13.254722231758965,1,19,79,3,1
2024-03-19 02:00:00,1703.808670722115,11.16006703234267,13.139839070382248,2,19,79,3,1
2024-03-19 03:00:00,1256.145565200748,9.682104153633118,13.087388886345758,3,19,79,3,1
2024-03-19 04:00:00,1668.7295515026829,12.258293972344234,13.190503847114886,4,19,79,3,1
2024-03-19 05:00:00,1294.1754939661164,10.302353188196822,13.408388878504436,5,19,79,3,1
2024-03-19 06:00:00,658.227167875502,7.505756661362118,13.912722220950656,6,19,79,3,1
2024-03-19 07:00:00,1637.7405642361123,11.296836698320178,13.843333339691162,7,19,79,3,1
2024-03-19 08:00:00,1240.7372929318026,9.90343323924989,14.225408047789358,8,19,79,3,1
2024-03-19 09:00:00,1321.1738800118994,10.146286503638343,14.690132184448824,9,19,79,3,1
2024-03-19 10:00:00,1174.6402102197067,9.514925360014454,15.03395284006234,10,19,79,3,1
2024-03-19 11:00:00,978.3015388041534,8.853210652669272,15.055500026279026,11,19,79,3,1
2024-03-19 12:00:00,939.4588257683652,8.633926654391818,15.600388873418172,12,19,79,3,1
2024-03-19 13:00:00,545.0926459671383,7.243744402874617,15.577381522002806,13,19,79,3,1
2024-03-19 14:00:00,496.0056889220562,6.8498506306156965,15.472828301323787,14,19,79,3,1
2024-03-19 15:00:00,288.26822743568164,5.940890659093856,15.080833322736954,15,19,79,3,1
2024-03-19 16:00:00,146.1599330145121,5.00178002378493,14.438584268650331,16,19,79,3,1
2024-03-19 17:00:00,62.01348657452799,4.163052627846051,13.865764360281702,17,19,79,3,1
2024-03-19 18:00:00,159.09079564395137,5.113101871319658,12.817293118699757,18,19,79,3,1
2024-03-19 19:00:00,22.350017528868996,3.472810223831071,12.195500012503732,19,19,79,3,1
2024-03-19 20:00:00,9.554210218302904,3.103655487563875,11.779944427278307,20,19,79,3,1
2024-03-19 21:00:00,-1.1800073012005947,2.4206226499601344,11.342333321041533,21,19,79,3,1
2024-03-19 22:00:00,-1.3543919153778785,2.702707021103965,11.10802683030052,22,19,79,3,1
2024-03-19 23:00:00,-1.3859548986029466,2.049616702104209,10.935940590124016,23,19,79,3,1
2024-03-20 00:00:00,-1.0246294698953071,1.9540680310918,10.648143687376116,0,20,80,3,1
2024-03-20 01:00:00,-1.2639878196139032,2.6206248911541543,10.443749044425642,1,20,80,3,1
2024-03-20 02:00:00,-1.193415787299681,2.1304040905502104,10.182222230699328,2,20,80,3,1
2024-03-20 03:00:00,-0.9173304679700072,3.093319399886661,9.823666632970172,3,20,80,3,1
2024-03-20 04:00:00,2.291984054746242,3.0262437981298604,9.686611084115917,4,20,80,3,1
2024-03-20 05:00:00,3.3406926177990157,3.021850898627805,9.362252852925852,5,20,80,3,1
2024-03-20 06:00:00,3.8125089099931877,2.8803905098168783,9.128436814742985,6,20,80,3,1
2024-03-20 07:00:00,16.244016083029756,3.1340121923506947,8.931952134256619,7,20,80,3,1
2024-03-20 08:00:00,30.840767418874634,3.75455461608039,8.917666693793404,8,20,80,3,1
2024-03-20 09:00:00,33.17328474634223,3.7635614583227364,9.060388922691343,9,20,80,3,1
2024-03-20 10:00:00,32.03337977941123,3.7412379427065803,9.167427245410465,10,20,80,3,1
2024-03-20 11:00:00,67.0052366073995,4.069686559173796,9.14211113188002,11,20,80,3,1
2024-03-20 12:00:00,192.113126650222,5.09256172753842,9.081509611615733,12,20,80,3,1
2024-03-20 13:00:00,523.3123396411514,6.787609850522529,8.767486204862204,13,20,80,3,1
2024-03-20 14:00:00,520.4610684093022,6.743208493236381,8.246509580009285,14,20,80,3,1
2024-03-20 15:00:00,342.48588878631597,5.970126618279351,7.903499993218316,15,20,80,3,1
2024-03-20 16:00:00,226.36021329932746,5.321047557441668,7.803306078628532,16,20,80,3,1
2024-03-20 17:00:00,42.216598087615736,3.7031828889581897,7.833823765118917,17,20,80,3,1
2024-03-20 18:00:00,-1.74066822012162,1.7004916337132454,7.831666683091058,18,20,80,3,1
2024-03-20 19:00:00,-1.2771949177728144,0.9056156065437758,7.903758544501673,19,20,80,3,1
2024-03-20 20:00:00,-1.3632216792249998,2.20332374373615,7.885568954570084,20,20,80,3,1
2024-03-20 21:00:00,-2.1869231867252124,3.061644104851617,7.791944476763407,21,20,80,3,1
2024-03-20 22:00:00,37.00889493895674,3.7849148055831137,7.621632201680734,22,20,80,3,1
2024-03-20 23:00:00,296.2692158155806,5.637317616939544,7.326333336830141,23,20,80,3,1
2024-03-21 00:00:00,431.9752990164337,6.3737566449359,7.202339103468534,0,21,81,3,1
2024-03-21 01:00:00,555.8694732157389,6.913455371820151,7.11494636124578,1,21,81,3,1
2024-03-21 02:00:00,479.7494430337373,6.5489291265275735,7.0407222138510805,2,21,81,3,1
2024-03-21 03:00:00,447.62689269171835,6.324950897392186,6.977791203703461,3,21,81,3,1
2024-03-21 04:00:00,1285.993709470085,9.24679153285264,6.855908011385307,4,21,81,3,1
2024-03-21 05:00:00,1605.3689763726143,10.376652665138247,7.200500004556443,5,21,81,3,1
2024-03-21 06:00:00,1947.736513332793,12.646075500455396,7.999722220102946,6,21,81,3,1
2024-03-21 07:00:00,2009.9147360428287,13.759847757021584,9.008793106097372,7,21,81,3,1
2024-03-21 08:00:00,2043.2418252224415,16.21159842257299,10.142134093763271,8,21,81,3,1
2024-03-21 09:00:00,2041.237536405953,16.39855882856581,11.310499993430243,9,21,81,3,1
2024-03-21 10:00:00,2043.3644647216818,17.93148929595947,11.75394442452325,10,21,81,3,1
2024-03-21 11:00:00,2042.8008636217396,17.891135236952042,12.024689679091004,11,21,81,3,1
2024-03-21 12:00:00,2051.696449068152,18.573839803271824,13.284055534998576,12,21,81,3,1
2024-03-21 13:00:00,2025.482581214436,15.788288684185641,14.839876538029426,13,21,81,3,1
2024-03-21 14:00:00,2050.4450503996077,16.398000869677897,15.51236202046332,14,21,81,3,1
2024-03-21 15:00:00,2029.7884783257402,14.600471268759833,14.719111063215468,15,21,81,3,1
2024-03-21 16:00:00,1871.334106108569,11.985043188310675,14.06064562348114,16,21,81,3,1
2024-03-21 17:00:00,1320.779820073739,9.729804040919776,13.362032545206649,17,21,81,3,1
2024-03-21 18:00:00,1505.7736508178723,10.949748192363314,13.321833292643229,18,21,81,3,1
2024-03-21 19:00:00,1111.6449262152787,9.382913676367867,13.651833344565498,19,21,81,3,1
2024-03-21 20:00:00,1608.920167163836,11.52901877995195,12.83431033240424,20,21,81,3,1
2024-03-21 21:00:00,1713.003614735806,12.082909718126173,12.19050380370626,21,21,81,3,1
2024-03-21 22:00:00,1568.1949756701251,11.234972222408574,11.82114561596136,22,21,81,3,1
2024-03-21 23:00:00,1595.0467787527048,11.354235205120508,11.417944453557334,23,21,81,3,1
2024-03-22 00:00:00,1810.833517659507,13.454435734219022,11.001444424523246,0,22,82,3,1
2024-03-22 01:00:00,1993.558946668839,14.703745783699881,10.439888865152994,1,22,82,3,1
2024-03-22 02:00:00,2040.2522192382835,16.84879784690009,9.921611109839544,2,22,82,3,1
2024-03-22 03:00:00,1926.330901470552,13.612652181921334,9.965645605211513,3,22,82,3,1
2024-03-22 04:00:00,1937.8806817206046,13.16311588069945,9.613570878807156,4,22,82,3,1
2024-03-22 05:00:00,1836.936479251323,12.164010398872055,9.313260531516825,5,22,82,3,1
2024-03-22 06:00:00,1839.7064239876133,12.64147872765859,8.99650003698137,6,22,82,3,1
2024-03-22 07:00:00,2000.5235308533906,14.287462702930203,9.518298878596662,7,22,82,3,1
2024-03-22 08:00:00,1984.4994278293211,15.303513775292027,10.811166638268364,8,22,82,3,1
2024-03-22 09:00:00,2041.866111050312,18.1847043095512,11.620423356637186,9,22,82,3,1
2024-03-22 10:00:00,2039.85054522869,19.461435442811233,12.025954017858394,10,22,82,3,1
2024-03-22 11:00:00,2034.0604554886363,18.92845369199096,12.13655222839257,11,22,82,3,1
2024-03-22 12:00:00,2030.5430040708834,18.572588382297095,11.627388898001778,12,22,82,3,1
2024-03-22 13:00:00,2033.4992267523892,19.505245363447404,11.67605553097195,13,22,82,3,1
2024-03-22 14:00:00,2031.178177761504,18.614433748859103,11.346287350965186,14,22,82,3,1
2024-03-22 15:00:00,1991.706329927995,16.769010300106473,11.580166657765703,15,22,82,3,1
2024-03-22 16:00:00,1973.2288930382558,16.2029638323656,10.406283522675322,16,22,82,3,1
2024-03-22 17:00:00,1965.4256631686974,15.959276191923351,10.03633330769009,17,22,82,3,1
2024-03-22 18:00:00,2020.9386412896074,15.771856239947322,8.845185849091102,18,22,82,3,1
2024-03-22 19:00:00,1953.026091619618,13.533694356611406,8.426760539021984,19,22,82,3,1
2024-03-22 20:00:00,2014.7944704440201,14.486286139981498,7.818067052665798,20,22,82,3,1
2024-03-22 21:00:00,2023.6174035644556,14.962849810388352,7.395388893021478,21,22,82,3,1
2024-03-22 22:00:00,2002.2215150282143,14.081429258452522,7.256222222646078,22,22,82,3,1
2024-03-22 23:00:00,1997.0101719835093,14.590274277793034,7.183333325915866,23,22,82,3,1
2024-03-23 00:00:00,2023.670939595309,16.165374038630524,7.1149157016944145,0,23,83,3,1
2024-03-23 01:00:00,2024.0956778971376,15.48345577981737,7.025833307372198,1,23,83,3,1
2024-03-23 02:00:00,2011.6730308561964,14.670298363459063,7.104130267585374,2,23,83,3,1
2024-03-23 03:00:00,2008.4628344726584,15.14436367239532,7.26288889190703,3,23,83,3,1
2024-03-23 04:00:00,2041.2730980977635,16.931470330519698,7.165241415601125,4,23,83,3,1
2024-03-23 05:00:00,2028.9710424524087,16.9980161816681,6.988950172164889,5,23,83,3,1
2024-03-23 06:00:00,2042.215092366539,17.93773132960002,6.967666636572943,6,23,83,3,1
2024-03-23 07:00:00,2036.683979899091,17.33420033666823,7.138888883060879,7,23,83,3,1
2024-03-23 08:00:00,2032.3506869845946,17.342801304923164,7.562222206327649,8,23,83,3,1
2024-03-23 09:00:00,2030.5860582841335,17.707173893954103,8.543762480637122,9,23,83,3,1
2024-03-23 10:00:00,2038.6783889852381,17.91534979085813,9.38637551521433,10,23,83,3,1
2024-03-23 11:00:00,1929.2407992308185,14.774979833332514,11.135507656294724,11,23,83,3,1
2024-03-23 12:00:00,1891.8256911027133,13.975712253252663,11.768777762518988,12,23,83,3,1
2024-03-23 13:00:00,1931.9459259033224,14.097286263571846,12.031222220526804,13,23,83,3,1
2024-03-23 14:00:00,1941.0394122314472,13.789769772423636,12.292111115985449,14,23,83,3,1
2024-03-23 15:00:00,1811.8503293863953,12.740508732265894,12.80166665289137,15,23,83,3,1
2024-03-23 16:00:00,1671.2451570638034,11.871903924850669,11.829337168799505,16,23,83,3,1
2024-03-23 17:00:00,1652.4745374973359,11.280010418069773,10.623869682692018,17,23,83,3,1
2024-03-23 18:00:00,1719.7654369205181,11.849409038901786,9.771354411954624,18,23,83,3,1
2024-03-23 19:00:00,1930.5302814492436,12.710750952735259,9.002503847673937,19,23,83,3,1
2024-03-23 20:00:00,1931.2562777119233,13.323500823444789,8.570277785725063,20,23,83,3,1
2024-03-23 21:00:00,2004.939406677482,14.035744697490411,8.221754786100425,21,23,83,3,1
2024-03-23 22:00:00,2019.9720218912785,14.09990526835124,7.8998333390553785,22,23,83,3,1
2024-03-23 23:00:00,2029.5344554307746,14.446340268452966,7.6793333175447245,23,23,83,3,1
2024-03-24 00:00:00,2047.748973140792,16.97312092576447,7.59051916582831,0,24,84,3,1
2024-03-24 01:00:00,2057.321469160645,17.897156557251208,7.549147500352381,1,24,84,3,1
2024-03-24 02:00:00,2053.767288682728,17.733178614327734,7.757724117520212,2,24,84,3,1
2024-03-24 03:00:00,2052.104206271704,16.78592472171418,7.793574701451706,3,24,84,3,1
2024-03-24 04:00:00,2048.407627046668,16.85232182184855,7.795388885074191,4,24,84,3,1
2024-03-24 05:00:00,2040.362371826174,15.28842881308662,7.834055525991653,5,24,84,3,1
